age_head,DSI,EIC,FLPDYR,f2441,f6251,MARS,XTOT,e00200,e00300,e00400,e00600,e00700,e00800,e00900,e01200,e01700,e01400,e02000,e02100,e02300,e02400,e03150,e03300,e03400,e03500,e03270,e07300,e07400,e07600,e09700,e09800,e09900,e11200,e17500,e18500,e19200,e20100,e19800,e20500,e20400,e27200,e26270,e32800,MIDR,n24,e00650,e01100,e03210,e03220,e03230,e03240,e03290,e07240,e07260,p08000,e18400,p22250,p23250,e24515,e24518,p25470,e58990,e62900,e87530,RECID,s006,p87521,age_spouse,e00200p,e00900p,e02100p,filer
99,0,0,1991,0,0,1,1,14610,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162.722,-34.683,0,-192.551,-133.628,-157.405,-4.576,-185.052,-47.203,-136.015,-31.009,-64.944,-135.057,-210.937,-179.707,-67.716,-152.105,-69.293,-204.933,-86.403,-1.228,-162.058,-171.453,0,0,14610,0,0,5397
99,1,0,1991,0,0,1,0,0,127,0,27,0,0,0,0,0,0,-5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-162.063,-34.543,0,-191.771,-133.087,-156.767,-4.557,-184.303,-47.012,-135.464,-30.884,-64.681,-134.51,-210.083,-178.979,-67.441,-151.489,-69.013,-204.103,-86.053,-1.223,-161.402,-170.759,0,0,0,0,0,5398
99,1,0,1991,0,0,1,0,0,216,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-160.819,-34.277,0,-190.299,-132.065,-155.564,-4.522,-182.888,-46.651,-134.424,-30.647,-64.184,-133.478,-208.47,-177.605,-66.924,-150.326,-68.483,-202.536,-85.392,-1.213,-160.163,-169.448,0,0,0,0,0,5399
99,0,0,1991,0,0,2,3,112900,399,0,44,0,0,0,30,0,0,-3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775,0,0,-160.819,-34.277,0,-190.299,-132.065,-155.564,-4.522,-182.888,-46.651,-134.424,-30.647,-64.184,-133.478,-208.47,-177.605,-66.924,-150.326,-68.483,-202.536,-85.392,-1.213,-160.163,-169.448,0,0,112900,0,0,5400
99,0,0,1991,0,0,2,4,89340,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159.794,-34.059,0,-189.086,-131.223,-154.572,-4.494,-181.722,-46.354,-133.567,-30.452,-63.775,-132.627,-207.142,-176.473,-66.497,-149.368,-68.047,-201.245,-84.848,-1.205,-159.142,-168.368,0,0,89340,0,0,5401
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,-2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159.575,-34.012,0,-188.826,-131.043,-154.36,-4.487,-181.472,-46.29,-133.384,-30.41,-63.688,-132.445,-206.857,-176.231,-66.406,-149.163,-67.953,-200.969,-84.732,-1.204,-158.924,-168.137,0,0,0,-2180,0,5402
99,0,0,1991,0,0,2,5,0,532,0,13,0,0,10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159.428,-33.981,0,-188.653,-130.923,-154.218,-4.483,-181.306,-46.247,-133.262,-30.382,-63.629,-132.323,-206.667,-176.069,-66.345,-149.026,-67.891,-200.784,-84.654,-1.203,-158.778,-167.983,0,0,0,10070,0,5403
99,0,0,1991,0,0,1,1,0,1316,0,0,0,0,49440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159.355,-33.965,0,-188.567,-130.863,-154.147,-4.481,-181.223,-46.226,-133.2,-30.368,-63.6,-132.263,-206.572,-175.988,-66.314,-148.958,-67.86,-200.692,-84.615,-1.202,-158.705,-167.906,0,0,0,49440,0,5404
99,0,0,1991,0,0,1,1,24180,112,0,853,0,0,-27320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159.282,-33.95,0,-188.48,-130.803,-154.077,-4.479,-181.14,-46.205,-133.139,-30.354,-63.571,-132.202,-206.477,-175.907,-66.284,-148.889,-67.828,-200.6,-84.576,-1.202,-158.632,-167.828,0,0,24180,-27320,0,5405
99,0,0,1991,0,0,1,1,0,405,0,0,0,0,12830,0,0,423,0,2878,0,0,2000,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-158.989,-33.887,0,-188.133,-130.562,-153.793,-4.471,-180.807,-46.12,-132.894,-30.298,-63.454,-131.959,-206.098,-175.584,-66.162,-148.615,-67.704,-200.231,-84.421,-1.199,-158.34,-167.52,0,0,0,12830,2878,5406
99,0,0,1991,0,0,1,1,0,2064,0,0,0,0,-1666,0,0,0,575,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,-158.989,-33.887,0,-188.133,-130.562,-153.793,-4.471,-180.807,-46.12,-132.894,-30.298,-63.454,-131.959,-206.098,-175.584,-66.162,-148.615,-67.704,-200.231,-84.421,-1.199,-158.34,-167.52,0,0,0,-1666,0,5407
99,0,0,1991,0,0,2,4,22140,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-158.916,-33.872,0,-188.047,-130.502,-153.723,-4.469,-180.723,-46.099,-132.833,-30.284,-63.425,-131.898,-206.003,-175.503,-66.132,-148.547,-67.672,-200.139,-84.382,-1.199,-158.267,-167.443,0,0,22140,0,0,5408
99,0,0,1991,0,0,2,2,0,69880,0,0,0,0,0,0,0,0,80030,-17300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.818,-33.638,0,-186.748,-129.6,-152.66,-4.438,-179.475,-45.78,-131.915,-30.075,-62.986,-130.987,-204.58,-174.29,-65.675,-147.521,-67.205,-198.756,-83.799,-1.191,-157.174,-166.286,0,0,0,0,-17300,5409
99,0,0,1991,0,0,1,1,0,700,0,0,0,0,0,0,0,0,0,-2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.379,-33.544,0,-186.228,-129.24,-152.236,-4.426,-178.975,-45.653,-131.548,-29.991,-62.811,-130.622,-204.01,-173.805,-65.492,-147.11,-67.018,-198.203,-83.566,-1.187,-156.737,-165.823,0,0,0,0,-2136,5410
99,0,0,1991,0,0,1,1,0,240,0,0,0,0,-2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-157.159,-33.497,0,-185.968,-129.059,-152.023,-4.419,-178.725,-45.589,-131.365,-29.949,-62.723,-130.44,-203.726,-173.563,-65.401,-146.905,-66.924,-197.926,-83.449,-1.186,-156.518,-165.592,0,0,0,-2387,0,5411
99,0,0,1991,0,0,2,2,49540,174,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-156.5,-33.357,0,-185.188,-128.518,-151.386,-4.401,-177.976,-45.398,-130.814,-29.824,-62.461,-129.893,-202.872,-172.835,-65.126,-146.289,-66.644,-197.097,-83.099,-1.181,-155.862,-164.898,0,0,49540,0,0,5412
99,0,0,1991,0,0,1,1,76650,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.842,-33.216,0,-184.409,-127.977,-150.749,-4.382,-177.227,-45.207,-130.263,-29.698,-62.198,-129.346,-202.018,-172.108,-64.852,-145.673,-66.363,-196.267,-82.749,-1.176,-155.206,-164.203,0,0,76650,0,0,5413
99,0,0,1991,0,0,1,1,0,14,0,0,0,0,-369,0,0,0,-1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155.256,-33.092,0,-183.716,-127.496,-150.182,-4.366,-176.561,-45.037,-129.774,-29.587,-61.964,-128.86,-201.259,-171.461,-64.609,-145.126,-66.114,-195.53,-82.438,-1.171,-154.622,-163.586,0,0,0,-369,0,5414
99,0,1,1991,0,0,2,5,799,28,0,0,0,0,9513,0,0,0,0,-322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-154.817,-32.998,0,-183.196,-127.136,-149.757,-4.354,-176.062,-44.91,-129.407,-29.503,-61.789,-128.496,-200.689,-170.976,-64.426,-144.715,-65.927,-194.976,-82.205,-1.168,-154.185,-163.124,0,0,799,9513,-322,5415
99,0,0,1991,0,0,2,5,0,1802,0,0,0,0,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-154.085,-32.842,0,-182.33,-126.535,-149.049,-4.333,-175.229,-44.697,-128.795,-29.363,-61.496,-127.888,-199.74,-170.168,-64.121,-144.031,-65.615,-194.055,-81.817,-1.162,-153.456,-162.352,0,0,0,12830,0,5416
99,0,0,1991,1,0,2,4,77440,116,0,0,0,0,0,0,0,0,-8323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8323,0,0,-153.865,-32.795,0,-182.07,-126.354,-148.837,-4.327,-174.979,-44.634,-128.611,-29.322,-61.409,-127.706,-199.456,-169.925,-64.03,-143.826,-65.522,-193.778,-81.7,-1.161,-153.237,-162.121,0,0,77440,0,0,5417
99,0,0,1991,0,0,2,2,123500,2199,0,0,0,0,0,0,0,0,-4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4291,0,0,-153.133,-32.639,0,-181.204,-125.753,-148.129,-4.306,-174.147,-44.421,-128.0,-29.182,-61.117,-127.098,-198.507,-169.117,-63.725,-143.142,-65.21,-192.856,-81.311,-1.155,-152.508,-161.35,0,0,123500,0,0,5418
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,-4316,0,0,2225,0,0,0,7958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153.06,-32.623,0,-181.117,-125.693,-148.058,-4.304,-174.064,-44.4,-127.938,-29.168,-61.087,-127.038,-198.412,-169.036,-63.695,-143.073,-65.179,-192.764,-81.272,-1.155,-152.435,-161.273,0,0,0,-4316,0,5419
99,0,0,1991,0,0,1,1,0,1528,0,517,0,0,0,0,0,0,-5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53340,0,0,-152.767,-32.561,0,-180.771,-125.453,-147.775,-4.296,-173.731,-44.315,-127.694,-29.112,-60.971,-126.795,-198.032,-168.713,-63.573,-142.799,-65.054,-192.395,-81.117,-1.152,-152.144,-160.964,0,0,0,0,0,5420
99,0,0,1991,0,0,1,1,0,24,0,0,0,0,-2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-152.694,-32.545,0,-180.684,-125.393,-147.704,-4.294,-173.648,-44.294,-127.633,-29.098,-60.941,-126.734,-197.938,-168.632,-63.542,-142.731,-65.023,-192.303,-81.078,-1.152,-152.071,-160.887,0,0,0,-2110,0,5421
99,0,0,1991,0,0,1,1,0,321,0,4,1981,0,2099,0,0,0,-5907,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6189,0,0,-151.669,-32.327,0,-179.472,-124.551,-146.713,-4.265,-172.482,-43.997,-126.776,-28.903,-60.532,-125.883,-196.609,-167.5,-63.116,-141.773,-64.587,-191.012,-80.534,-1.144,-151.05,-159.807,0,0,0,2099,0,5422
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,-2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-151.376,-32.265,0,-179.125,-124.311,-146.429,-4.257,-172.149,-43.912,-126.531,-28.847,-60.416,-125.64,-196.23,-167.177,-62.994,-141.499,-64.462,-190.644,-80.378,-1.142,-150.759,-159.499,0,0,0,-2068,0,5423
99,0,0,1991,0,0,1,1,8440,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.937,-32.171,0,-178.606,-123.95,-146.005,-4.245,-171.65,-43.784,-126.164,-28.764,-60.24,-125.276,-195.66,-166.692,-62.811,-141.089,-64.275,-190.09,-80.145,-1.139,-150.321,-159.036,0,0,8440,0,0,5424
99,1,0,1991,0,0,1,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.352,-32.046,0,-177.913,-123.469,-145.438,-4.228,-170.984,-43.614,-125.675,-28.652,-60.007,-124.79,-194.901,-166.045,-62.568,-140.541,-64.025,-189.353,-79.834,-1.134,-149.738,-158.419,0,0,0,0,0,5425
99,0,0,1991,0,0,2,5,0,0,0,0,0,0,27870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-149.693,-31.906,0,-177.133,-122.928,-144.801,-4.21,-170.235,-43.423,-125.124,-28.526,-59.744,-124.243,-194.047,-165.317,-62.294,-139.926,-63.745,-188.523,-79.485,-1.129,-149.082,-157.725,0,0,0,27870,0,5426
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,10750,0,0,0,-12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12020,0,0,-148.668,-31.687,0,-175.92,-122.086,-143.81,-4.181,-169.069,-43.126,-124.267,-28.331,-59.335,-123.392,-192.719,-164.186,-61.867,-138.968,-63.309,-187.233,-78.94,-1.122,-148.061,-156.645,0,0,0,10750,0,5427
99,0,0,1991,0,0,1,1,0,94,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-148.229,-31.594,0,-175.401,-121.726,-143.385,-4.168,-168.57,-42.999,-123.9,-28.248,-59.159,-123.028,-192.149,-163.7,-61.684,-138.557,-63.121,-186.68,-78.707,-1.118,-147.624,-156.182,0,0,0,30000,0,5428
99,0,0,1991,0,0,1,1,12830,219,0,0,0,0,0,0,0,0,-2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,-147.863,-31.516,0,-174.968,-121.425,-143.031,-4.158,-168.153,-42.893,-123.594,-28.178,-59.013,-122.724,-191.675,-163.296,-61.532,-138.215,-62.966,-186.219,-78.513,-1.115,-147.259,-155.797,0,0,12830,0,0,5429
99,0,0,1991,0,0,2,3,33760,277,0,0,0,0,0,0,0,0,-2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5308,0,0,-147.716,-31.485,0,-174.794,-121.305,-142.889,-4.154,-167.987,-42.85,-123.472,-28.15,-58.955,-122.603,-191.485,-163.135,-61.471,-138.078,-62.903,-186.034,-78.435,-1.114,-147.114,-155.642,0,0,33760,0,0,5430
99,0,0,1991,0,0,2,2,138200,2296,0,0,0,0,0,0,0,0,-6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6759,0,0,-147.643,-31.469,0,-174.708,-121.245,-142.818,-4.152,-167.904,-42.829,-123.411,-28.136,-58.926,-122.542,-191.39,-163.054,-61.441,-138.01,-62.872,-185.942,-78.396,-1.114,-147.041,-155.565,0,0,138200,0,0,5431
99,0,0,1991,0,0,2,4,35940,868,0,2375,330,0,0,0,0,0,-5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5578,0,0,-146.765,-31.282,0,-173.668,-120.524,-141.969,-4.127,-166.905,-42.574,-122.677,-27.969,-58.575,-121.813,-190.252,-162.084,-61.075,-137.189,-62.498,-184.836,-77.93,-1.107,-146.166,-154.64,0,0,35940,0,0,5432
99,0,0,1991,0,0,2,4,76090,129,0,0,0,0,0,0,0,0,-4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272,0,0,-146.692,-31.266,0,-173.582,-120.463,-141.898,-4.125,-166.822,-42.553,-122.615,-27.955,-58.546,-121.752,-190.157,-162.003,-61.045,-137.12,-62.467,-184.744,-77.891,-1.107,-146.093,-154.563,0,0,76090,0,0,5433
99,0,0,1991,0,0,1,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.618,-31.251,0,-173.495,-120.403,-141.827,-4.123,-166.738,-42.532,-122.554,-27.941,-58.517,-121.691,-190.062,-161.922,-61.014,-137.052,-62.436,-184.651,-77.852,-1.106,-146.02,-154.485,0,0,12000,0,0,5434
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-146.399,-31.204,0,-173.235,-120.223,-141.615,-4.117,-166.489,-42.468,-122.371,-27.899,-58.429,-121.509,-189.777,-161.679,-60.923,-136.847,-62.342,-184.375,-77.735,-1.104,-145.801,-154.254,0,0,0,0,0,5435
99,0,0,1991,0,0,2,5,65650,532,0,0,0,0,0,0,0,0,-2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,0,0,-145.96,-31.11,0,-172.716,-119.862,-141.19,-4.105,-165.989,-42.34,-122.003,-27.815,-58.254,-121.144,-189.208,-161.194,-60.74,-136.436,-62.155,-183.822,-77.502,-1.101,-145.364,-153.791,0,0,65650,0,0,5436
99,0,0,1991,0,1,2,3,4827,159200,380500,69200,0,0,0,0,0,0,-232200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27200,0,0,-144.935,-30.892,0,-171.503,-119.021,-140.198,-4.076,-164.824,-42.043,-121.147,-27.62,-57.845,-120.294,-187.879,-160.063,-60.314,-135.478,-61.719,-182.531,-76.958,-1.093,-144.343,-152.712,0,0,4827,0,0,5437
99,0,0,1991,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.569,-30.814,0,-171.07,-118.72,-139.844,-4.065,-164.407,-41.937,-120.841,-27.55,-57.699,-119.99,-187.405,-159.658,-60.161,-135.136,-61.563,-182.07,-76.764,-1.091,-143.979,-152.326,0,0,0,0,2422,5438
99,0,0,1991,0,0,1,1,0,695,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-144.349,-30.767,0,-170.81,-118.54,-139.632,-4.059,-164.158,-41.873,-120.657,-27.508,-57.611,-119.808,-187.12,-159.416,-60.07,-134.931,-61.469,-181.794,-76.647,-1.089,-143.76,-152.095,0,0,0,333,0,5439
99,0,0,1991,0,0,2,4,0,339,0,0,0,0,32570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143.617,-30.611,0,-169.944,-117.939,-138.924,-4.039,-163.325,-41.661,-120.046,-27.369,-57.319,-119.2,-186.171,-158.608,-59.765,-134.247,-61.158,-180.872,-76.258,-1.083,-143.031,-151.323,0,0,0,32570,0,5440
99,0,0,1991,0,0,2,4,0,0,0,0,0,0,-1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-142.519,-30.377,0,-168.644,-117.037,-137.862,-4.008,-162.077,-41.342,-119.128,-27.159,-56.881,-118.289,-184.748,-157.395,-59.308,-133.22,-60.69,-179.489,-75.675,-1.075,-141.938,-150.166,0,0,0,-1947,0,5441
99,0,0,1991,0,0,1,1,33030,483,0,584,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141.494,-30.158,0,-167.432,-116.196,-136.87,-3.979,-160.911,-41.045,-118.271,-26.964,-56.472,-117.438,-183.42,-156.263,-58.882,-132.262,-60.254,-178.198,-75.131,-1.067,-140.917,-149.087,0,0,33030,0,0,5442
99,0,0,1991,0,0,1,1,22080,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.836,-30.018,0,-166.652,-115.655,-136.233,-3.96,-160.162,-40.854,-117.72,-26.839,-56.209,-116.892,-182.566,-155.536,-58.608,-131.646,-59.973,-177.369,-74.782,-1.062,-140.261,-148.392,0,0,22080,0,0,5443
99,0,0,1991,0,0,2,7,0,4,0,0,0,0,0,0,0,0,0,-2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.762,-30.002,0,-166.566,-115.594,-136.162,-3.958,-160.079,-40.833,-117.659,-26.825,-56.179,-116.831,-182.471,-155.455,-58.577,-131.578,-59.942,-177.276,-74.743,-1.062,-140.188,-148.315,0,0,0,0,-2293,5444
99,0,0,1991,0,0,1,1,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.689,-29.987,0,-166.479,-115.534,-136.092,-3.956,-159.995,-40.812,-117.598,-26.811,-56.15,-116.77,-182.376,-155.374,-58.547,-131.51,-59.911,-177.184,-74.704,-1.061,-140.115,-148.238,0,0,0,0,0,5445
99,0,0,1991,0,0,2,2,0,0,0,0,0,0,-1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.323,-29.909,0,-166.046,-115.234,-135.738,-3.946,-159.579,-40.705,-117.292,-26.741,-56.004,-116.466,-181.901,-154.97,-58.394,-131.167,-59.755,-176.723,-74.509,-1.059,-139.751,-147.853,0,0,0,-1917,0,5446
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,-1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.25,-29.893,0,-165.959,-115.174,-135.667,-3.944,-159.496,-40.684,-117.231,-26.727,-55.975,-116.406,-181.806,-154.889,-58.364,-131.099,-59.724,-176.631,-74.471,-1.058,-139.678,-147.775,0,0,0,-1916,0,5447
99,0,0,1991,0,0,1,1,0,0,0,0,0,0,-1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.177,-29.878,0,-165.873,-115.114,-135.596,-3.942,-159.413,-40.663,-117.17,-26.713,-55.946,-116.345,-181.712,-154.808,-58.334,-131.031,-59.693,-176.539,-74.432,-1.057,-139.605,-147.698,0,0,0,-1120,0,5448
99,0,0,1991,0,1,4,2,0,1043,0,0,0,0,-2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140.177,-29.878,0,-165.873,-115.114,-135.596,-3.942,-159.413,-40.663,-117.17,-26.713,-55.946,-116.345,-181.712,-154.808,-58.334,-131.031,-59.693,-176.539,-74.432,-1.057,-139.605,-147.698,0,0,0,-2488,0,5449
99,0,0,1991,0,0,1,1,53940,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139.811,-29.8,0,-165.44,-114.813,-135.242,-3.932,-158.997,-40.557,-116.864,-26.643,-55.8,-116.041,-181.237,-154.404,-58.181,-130.689,-59.537,-176.078,-74.237,-1.055,-139.24,-147.313,0,0,53940,0,0,5450
99,0,0,1991,0,0,2,4,29470,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139.518,-29.737,0,-165.093,-114.573,-134.959,-3.923,-158.664,-40.472,-116.619,-26.588,-55.683,-115.798,-180.858,-154.081,-58.059,-130.415,-59.412,-175.709,-74.082,-1.053,-138.949,-147.004,0,0,29470,0,0,5451
99,0,0,1991,0,0,1,1,540,0,0,0,0,0,-2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139.152,-29.659,0,-164.66,-114.272,-134.605,-3.913,-158.247,-40.366,-116.313,-26.518,-55.537,-115.494,-180.383,-153.676,-57.907,-130.073,-59.256,-175.248,-73.888,-1.05,-138.584,-146.618,0,0,540,-2441,0,5452
99,0,0,1991,0,0,2,2,51,521,0,0,0,0,847,0,0,0,0,-3319,0,8294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-139.079,-29.644,0,-164.573,-114.212,-134.534,-3.911,-158.164,-40.344,-116.252,-26.504,-55.507,-115.434,-180.288,-153.595,-57.877,-130.004,-59.225,-175.156,-73.849,-1.049,-138.511,-146.541,0,0,51,847,-3319,5453
99,0,0,1991,0,0,2,4,32140,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138.566,-29.534,0,-163.967,-113.791,-134.038,-3.897,-157.581,-40.196,-115.824,-26.406,-55.303,-115.008,-179.624,-153.03,-57.663,-129.525,-59.007,-174.511,-73.577,-1.045,-138.001,-146.001,0,0,32140,0,0,5454
99,0,0,1991,0,0,1,1,31330,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138.127,-29.441,0,-163.447,-113.43,-133.613,-3.884,-157.082,-40.068,-115.457,-26.322,-55.128,-114.644,-179.055,-152.545,-57.481,-129.115,-58.82,-173.958,-73.343,-1.042,-137.564,-145.539,0,0,31330,0,0,5455
99,0,0,1991,0,0,1,1,0,3365,0,0,0,0,0,0,0,0,-9619,0,0,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138.054,-29.425,0,-163.361,-113.37,-133.542,-3.882,-156.999,-40.047,-115.395,-26.309,-55.098,-114.583,-178.96,-152.464,-57.45,-129.046,-58.789,-173.865,-73.305,-1.041,-137.491,-145.462,0,0,0,0,0,5456
99,0,0,1991,0,0,1,1,0,71,0,0,0,0,-1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137.981,-29.41,0,-163.274,-113.31,-133.472,-3.88,-156.915,-40.026,-115.334,-26.295,-55.069,-114.522,-178.865,-152.383,-57.42,-128.978,-58.758,-173.773,-73.266,-1.041,-137.418,-145.384,0,0,0,-1956,0,5457
99,0,0,1991,0,0,2,2,0,116,0,0,0,0,-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-137.468,-29.3,0,-162.668,-112.889,-132.976,-3.866,-156.333,-39.877,-114.906,-26.197,-54.865,-114.097,-178.201,-151.817,-57.206,-128.499,-58.539,-173.128,-72.994,-1.037,-136.908,-144.845,0,0,0,-1994,0,5458
